# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
7.021586411929033877e-01,4.629532069875381961e-02,3.839923485087066947e-04,2.736794003678669540e+00,-8.600262704077261233e+00,-1.380259318652923839e-02,-4.717257642464028899e-02,0.000000000000000000e+00
7.012683546684959079e-01,8.727651219943839689e-02,3.752413500007590144e-04,8.990522198193509062e-01,-7.573288970966889799e+00,1.671282991871072821e-01,-1.637529826866163940e-01,0.000000000000000000e+00
7.002744723471887589e-01,1.268053146484945659e-01,3.080759661446151512e-04,1.845742170047831365e+00,-8.008698706555751556e+00,5.517894143537281637e-02,-5.309490465968731698e-02,0.000000000000000000e+00
7.010972192433811978e-01,1.157499996104752599e-01,3.223107519168477101e-04,1.524435269791381442e+00,-7.997446739271882876e+00,-1.153097954813821630e-01,2.446556255973730554e-01,0.000000000000000000e+00
6.988857580246902179e-01,1.143828209440205690e+00,5.766869574635879070e-05,2.203352817751883297e+00,-8.744785057395374039e+00,-2.538891351399833463e-01,3.416890867627299100e-01,0.000000000000000000e+00
7.021066379236554633e-01,9.056445225931118725e-02,3.670762293776625687e-04,2.162550135581374988e+00,-7.474908515011971843e+00,-1.085744451189795678e-01,3.329198591328313417e-01,0.000000000000000000e+00
6.992639695837690184e-01,8.173410805399364265e-02,3.829903134052669526e-04,1.273760456797908613e+00,-7.912595707985948579e+00,3.514678362882538154e-02,3.562632406004170860e-04,0.000000000000000000e+00
6.985490342968031507e-01,9.078621153489439821e-02,3.684609512416329134e-04,2.276329092201689441e+00,-8.542725115992205076e+00,8.935234110228548743e-02,-2.147847778173358202e-01,0.000000000000000000e+00
6.999168762331373639e-01,1.404283814399157893e-01,2.903563193930122784e-04,7.688568087573558474e-01,-7.711051159292260593e+00,2.251247573222288911e-01,-2.908184717239893358e-01,0.000000000000000000e+00
6.985752596267448267e-01,1.000381477824302257e-01,3.491719908092585402e-04,2.299749474866807919e+00,-8.231960978730887390e+00,-1.802148749860753851e-01,3.125028367009557995e-01,0.000000000000000000e+00
6.998985734392918490e-01,1.505646767599092550e-01,2.767746422249752706e-04,1.866373825485023064e+00,-8.060694677299853339e+00,3.817054835066971408e-01,-6.291589646431607896e-01,0.000000000000000000e+00
7.003380399561406344e-01,4.129814007710702617e-02,4.313615866655964252e-04,1.388749626905942058e+00,-7.841621834282912928e+00,-3.041401599451909465e-01,6.020564664065002347e-01,0.000000000000000000e+00
7.000706564867816839e-01,3.727333214500818115e-01,1.306958895644447108e-04,2.028844346105271423e+00,-8.811695836998460152e+00,1.283277860376177415e-01,-3.338197834874694903e-01,0.000000000000000000e+00
6.998716901121021516e-01,1.078136600540110096e-01,3.382760530302484714e-04,2.416798040192384089e+00,-8.211931507943653230e+00,-3.986573361339715293e-01,6.948128862421421026e-01,0.000000000000000000e+00
6.991795925295325453e-01,1.473512606599081121e-01,2.829327696582730487e-04,6.073361835681879706e-01,-8.767139844818570893e+00,-5.712412873500352650e-02,-3.845008772064614083e-03,0.000000000000000000e+00
6.984712659653755651e-01,4.158894363455287874e-02,4.223527761466018744e-04,1.068386549951062525e+00,-8.392954256566337534e+00,2.464764841127763811e-02,-7.415510339327184564e-02,0.000000000000000000e+00
7.002442822066643480e-01,4.179820889546059098e-02,4.217126234845022846e-04,8.921315045087351292e-01,-8.209968997430957316e+00,3.793229385183616853e-01,-6.538971977127935320e-01,0.000000000000000000e+00
6.992733806012042530e-01,1.478703711193294357e-01,2.830455981888745174e-04,2.039966434148071439e+00,-8.058848098952756445e+00,1.594839590328171464e-01,-2.436912582321529575e-01,0.000000000000000000e+00
7.004449834988514256e-01,1.198470544433629659e-01,3.192560491644827816e-04,1.935784167143944190e+00,-7.749401738138278262e+00,-1.173137788647068414e-01,2.954073584060574187e-01,0.000000000000000000e+00
6.977337297407896211e-01,3.073077262074706550e-01,1.428870910833636052e-04,8.892804800331910453e-01,-8.375370912009090674e+00,-6.547419435550830280e-02,8.543812216321375330e-02,0.000000000000000000e+00
6.992124225424916073e-01,4.102678715885759581e-02,4.086353925702036326e-04,3.976172254315356036e-01,-8.498052448799979786e+00,2.197467389598179166e-01,-4.318557926181895157e-01,0.000000000000000000e+00
6.988803475855769332e-01,4.641831012486056229e-01,1.168376378189755387e-04,1.322158695639888526e+00,-7.985215491031197210e+00,-2.275817509613493050e-01,4.411875478155624641e-01,0.000000000000000000e+00
6.989043020400751427e-01,1.335891542521028541e-01,2.992632037331530940e-04,7.731487593883635823e-01,-7.699780042649734035e+00,2.923699653038249191e-01,-4.053396127779447800e-01,0.000000000000000000e+00
6.973800332764671372e-01,6.001883190986605221e-02,4.068273800882916372e-04,7.276395644918479677e-01,-8.274994210607523826e+00,-1.678141060268097673e-01,2.823903013939356166e-01,0.000000000000000000e+00
6.994221997042420202e-01,1.014000083826009091e-01,3.451210336560726032e-04,1.437389953134885712e+00,-7.988541830880826922e+00,2.339089832359148025e-02,6.049469961080992594e-03,0.000000000000000000e+00
7.003417644086578076e-01,1.293019602762065789e-01,3.031085181867152292e-04,1.256497260612432942e+00,-7.882016815183695790e+00,9.130502392114177301e-02,-9.127109522141664544e-02,0.000000000000000000e+00
7.010786556506403144e-01,1.227416546305248324e-01,3.145991171116281626e-04,1.177965677123046229e+00,-8.366534949786837316e+00,-2.273027500200680562e-01,3.682610155899033733e-01,0.000000000000000000e+00
6.992975802407208619e-01,4.163021076383262992e-02,4.202824123564096099e-04,1.859301505816989719e+00,-7.923943227439012027e+00,-3.130946323116239882e-01,6.013081050983434261e-01,0.000000000000000000e+00
7.016448657366646247e-01,1.330182451574118685e-01,3.004741628031586055e-04,5.968833290762409760e-01,-8.173803563572256792e+00,-3.694403676684625548e-01,6.512566271556987640e-01,0.000000000000000000e+00
6.996207070431158526e-01,1.371623735410544276e-01,2.941671782191527780e-04,1.948923331120377966e+00,-7.859739353425919894e+00,1.786713234437482256e-01,-2.386584414327668491e-01,0.000000000000000000e+00
7.009816866349268816e-01,1.085256238176823124e-01,3.361404977675199824e-04,1.357947261249866422e+00,-7.830123948252128763e+00,-1.688041110220471208e-01,3.695023892090261164e-01,0.000000000000000000e+00
7.001760067647423424e-01,4.138293698914034119e-02,4.112963047913182832e-04,8.485615602607449182e-01,-8.548776997634270458e+00,3.417097372854262238e-02,-1.203960780142866865e-01,0.000000000000000000e+00
6.994451782014703412e-01,1.151098454864602910e-01,3.232131248779557785e-04,2.070403408683362478e+00,-7.874556656781940944e+00,2.225505630261682133e-01,-3.179163351091743306e-01,0.000000000000000000e+00
7.011256329386696962e-01,1.188125346890568368e-01,3.181472720063321870e-04,6.525338248435934574e-01,-8.297137985965381546e+00,-2.189200893956350091e-01,3.667741043193751271e-01,0.000000000000000000e+00
6.994952410361452433e-01,1.357385358832239042e-01,2.937374685091031731e-04,2.607272299563554441e+00,-7.657207136633809696e+00,5.927519760907806745e-02,7.273522405107483296e-03,0.000000000000000000e+00
6.992834259175064737e-01,8.341734496000841048e-02,3.796232513371422816e-04,1.540333301134930943e+00,-8.162926500257105644e+00,-3.636342420812145315e-01,6.432100413694437080e-01,0.000000000000000000e+00
6.999129445333167610e-01,7.189048673483762475e-02,3.707823507601037440e-04,9.993644196775178790e-01,-8.183407943725434563e+00,4.961401547087536563e-03,-7.319434647580126685e-02,1.000000000000000000e+00
7.014436272964362784e-01,4.156678152626280820e-02,4.298367748966476173e-04,1.697993594685022867e+00,-7.953194952288166419e+00,2.136798711467260969e-01,-3.175240584770196439e-01,0.000000000000000000e+00
7.019739212270059703e-01,4.106914343367768644e-02,4.305543397781582305e-04,1.498884177148387842e+00,-8.295931374196765518e+00,-2.616520148571374049e-01,4.412780207020744472e-01,0.000000000000000000e+00
6.994526993453907826e-01,9.838134408752467752e-02,3.481268538755372057e-04,8.603580687401849447e-01,-8.891922389491870860e+00,-1.283045889820656205e-01,9.614765945391648416e-02,0.000000000000000000e+00
6.994000571088583307e-01,1.373278822062238558e-01,2.922929585352786424e-04,2.211732775948134222e+00,-8.446826717698510123e+00,6.541711611528372439e-02,-1.547010151925266030e-01,0.000000000000000000e+00
6.999373808067299585e-01,9.048963442275886893e-02,3.683788084101179161e-04,1.962879163089695789e+00,-8.336530525415236426e+00,-3.759839790652148017e-01,6.317185050384001022e-01,0.000000000000000000e+00
6.981089706832767083e-01,8.478489336431503653e-02,3.795830154398220700e-04,1.969828808511268736e+00,-7.565007118146111154e+00,-1.890614185244157419e-01,4.552585263526634507e-01,0.000000000000000000e+00
7.018126270826037238e-01,4.847257454203552918e-01,1.143748966871527923e-04,1.742465211328264818e+00,-8.725225155993452830e+00,9.122567980846790769e-03,-1.105534767103820010e-01,0.000000000000000000e+00
6.995481119176097939e-01,4.565527836112463766e-02,3.776798315625252869e-04,2.121570237298410877e+00,-8.344298024712097472e+00,-1.385718371584133968e-02,2.129733847332723057e-03,0.000000000000000000e+00
6.993904010950212635e-01,1.215453960775292608e-01,3.165623480404931769e-04,1.425920435375271245e+00,-7.493436007707273028e+00,2.318599483380789916e-01,-2.606718211887191217e-01,0.000000000000000000e+00
6.987473694974154492e-01,4.101333652510832234e-02,4.080918879121429735e-04,1.802326513400350771e+00,-8.221705576390430537e+00,7.989525596325508516e-02,-1.365622621781194812e-01,0.000000000000000000e+00
7.000599096646611397e-01,4.352008146883792200e-02,4.202701977863388880e-04,2.442350058132317425e+00,-8.003649285925767742e+00,2.329023445931240888e-01,-3.599667380476674339e-01,0.000000000000000000e+00
6.990012512043821680e-01,4.271520900795165721e-02,3.865864725383568205e-04,1.734410817705434926e+00,-8.410433924162408204e+00,2.836741688874245271e-01,-5.260302794724431852e-01,0.000000000000000000e+00
7.020221051205478568e-01,1.136365466631531207e-01,3.264671008731193634e-04,7.858988274082516767e-01,-7.999414925554356515e+00,-2.370211672908469902e-01,4.548900796275039404e-01,0.000000000000000000e+00
6.989812792213696557e-01,9.300540334645908402e-02,3.636142609899702008e-04,3.035369309982075769e+00,-8.708012365143064315e+00,-2.351045906193537927e-01,3.159869946146486863e-01,0.000000000000000000e+00
6.993605385364691784e-01,4.337763031083519821e-02,3.837851040171446552e-04,1.953616587325578635e+00,-7.781342310974654453e+00,1.679348399181189444e-01,-2.050956819566336076e-01,0.000000000000000000e+00
7.000777165080623865e-01,3.994735462385013564e-02,4.121572849641661060e-04,1.573978368786298265e+00,-8.043227844605308263e+00,3.290844314145938143e-01,-5.345715161406356941e-01,0.000000000000000000e+00
7.027872390690407256e-01,1.541505341302311649e-01,2.764917081128047405e-04,2.956079130269835709e+00,-7.442151915333091061e+00,1.618206502926870516e-01,-1.297152684195502503e-01,0.000000000000000000e+00
6.987986044255148910e-01,4.071459138620470153e-02,4.185954615618779238e-04,1.576251736735610365e+00,-8.488856067553209428e+00,-3.377339345760664857e-01,5.363312891346232458e-01,0.000000000000000000e+00
7.022882167088300154e-01,9.291635711137755105e-02,3.657392453281335296e-04,2.950829754528592197e+00,-8.355607585572412788e+00,3.573992454131373342e-01,-6.434041907328441612e-01,0.000000000000000000e+00
6.985756986755530251e-01,1.175255331907297668e-01,3.189502239468662331e-04,2.949035872847620254e+00,-8.368380416406592914e+00,2.231456306148921209e-01,-4.135299575379642878e-01,0.000000000000000000e+00
7.017515755835980196e-01,1.134134364397290651e-01,3.244505016943429149e-04,1.775110881844065958e+00,-8.362757882663373721e+00,-3.661724145377925899e-01,6.093564196714902348e-01,0.000000000000000000e+00
7.025551201440800586e-01,1.022987273770139260e-01,3.455707443445619120e-04,5.716472937688688027e-01,-7.940155469873105609e+00,1.619445536999402635e-01,-2.253488693022871192e-01,0.000000000000000000e+00
7.005867066036579605e-01,9.447763473401753209e-02,3.615696484666486581e-04,8.265708603260402132e-01,-7.882907423515657541e+00,2.037737393208209347e-01,-2.868451309318484910e-01,0.000000000000000000e+00
6.991715425184004129e-01,6.761965965094725306e-02,3.998511762959419875e-04,2.634066943029838015e-01,-8.520233165602723702e+00,-1.840449755865387060e-01,2.639364157239839082e-01,0.000000000000000000e+00
6.990467231594434949e-01,4.269704761730259979e-02,4.316497466509508518e-04,2.197373848469204916e+00,-7.979483709234771460e+00,3.238997844996683306e-01,-5.137917398820623927e-01,0.000000000000000000e+00
6.982663816170927573e-01,1.151094255526306648e-01,3.254926374090611136e-04,1.496242997041822509e+00,-7.670988669359537937e+00,2.449036405958202323e-01,-3.176774895884534877e-01,0.000000000000000000e+00
7.008368075145650078e-01,5.697537428268944354e-02,4.030569100834217617e-04,1.070431478932541536e+00,-8.286075897580232663e+00,-1.018593253803361381e-01,1.657237067902895544e-01,0.000000000000000000e+00
7.007113363696696462e-01,4.315194333440228874e-02,4.111814995037743809e-04,6.031180237135189692e-01,-8.032947249424109870e+00,-1.588190301693718220e-01,3.131056714474106384e-01,0.000000000000000000e+00
6.986994068049914297e-01,1.854789836066074171e-01,2.485683884433622292e-04,1.597055653197811509e+00,-7.831232175322322853e+00,2.470166856707645964e-01,-3.515974253868604515e-01,0.000000000000000000e+00
6.994990537786951457e-01,1.283985155020334890e-01,3.066692015343019701e-04,1.551790756913224767e+00,-7.466339650955595708e+00,7.310192330877124389e-02,1.927010994332999452e-02,0.000000000000000000e+00
7.003412993678347354e-01,7.819651927965587390e-02,3.887537280861015371e-04,1.910815911135839151e+00,-8.365502913765235249e+00,-3.129306136089459733e-01,5.167708149706160548e-01,0.000000000000000000e+00
6.991336011093707281e-01,1.770237704054567207e-01,2.565548185427060385e-04,3.548476621264378128e-01,-7.753383482600646026e+00,-2.766177499900446257e-01,5.710280680258518204e-01,0.000000000000000000e+00
6.998115379414947546e-01,4.135676078899785946e-02,4.095123260107652640e-04,1.667711606973891536e+00,-8.495581692653802364e+00,4.168669641270519866e-02,-1.229345570712224028e-01,0.000000000000000000e+00
7.024446359931558748e-01,1.538619716023117701e-01,2.768055521488048442e-04,1.588139523906682005e+00,-8.341566035399168300e+00,7.791159447104997748e-02,-1.562795848168706259e-01,0.000000000000000000e+00
6.989804049229475513e-01,4.077330452600033683e-02,4.234555587539823632e-04,4.411285274373590859e-01,-7.870562694646696222e+00,-2.741402627789468194e-01,5.444426046012768028e-01,0.000000000000000000e+00
6.978700180920957008e-01,1.019427690459050601e-01,3.461679674136948688e-04,6.964546405318041700e-01,-8.649991231552300874e+00,1.238630609560509022e-01,-2.948852017052611685e-01,0.000000000000000000e+00
7.007834768815316417e-01,4.166447446382042646e-02,4.276255616093847562e-04,2.184024882020288327e+00,-7.914156282775393514e+00,-7.411268413587684956e-02,1.894203734474118328e-01,0.000000000000000000e+00
6.996830481576432614e-01,1.131186592903524468e-01,3.271012354118438248e-04,1.284942137520509231e+00,-8.218897225685195096e+00,-2.825993419040364815e-02,5.116199252683457238e-02,0.000000000000000000e+00
6.996203038228243631e-01,4.080212517038346587e-02,4.274903089575939801e-04,2.346231389062992889e+00,-7.544302461871477128e+00,-9.041656038630921377e-02,2.880893070911010878e-01,0.000000000000000000e+00
6.992926472767739821e-01,4.802680509379836926e-01,1.148440061935645146e-04,8.998624023859985721e-01,-8.888857610494408590e+00,-1.100771378885658236e-01,6.488891417187432620e-02,0.000000000000000000e+00
7.003036877866531951e-01,1.074733470545163327e-01,3.357852823243958067e-04,2.342361845813346832e+00,-7.884711747573923013e+00,1.949445048631359145e-01,-2.719598789619764867e-01,0.000000000000000000e+00
6.995686642677760858e-01,1.123827682826406549e-01,3.282222752013006341e-04,1.629118280862437373e+00,-8.899234397419659715e+00,-6.916948687491217274e-02,-7.701021044722183156e-03,0.000000000000000000e+00
6.991040225916074213e-01,1.115188530651903404e-01,3.331726167825775544e-04,1.758656492278953820e+00,-7.906056785686621069e+00,-8.216647577245803080e-02,2.046099243105845844e-01,0.000000000000000000e+00
6.995300092288337934e-01,4.140295678098706439e-02,4.140714642790386223e-04,8.913385450707884683e-01,-8.164826086560189822e+00,-3.306164102214347866e-01,5.854088044084678755e-01,0.000000000000000000e+00
